date,open,high,low,close,adj_close,volume,ticker,arima_1d,xgb_1d,lstm_1d,arima_5d,xgb_5d,lstm_5d,meta_pred_5d,meta_pred_1d,confidence_5d,confidence_1d,created_at
05-12-2025,3837.659912109375,3868.459961,3781.580078,3822.659912109375,3822.659912109375,116100,AZO,7.24538173413336e-06,0.001399414,0.001691934,1.0929763568201524e-05,0.005073623,0.008158019,0.0030292,0.000615938,0.994307487,0.9977635263544664,09:09.5
05-12-2025,201.3999938964844,202.9499969482422,200.55999755859372,201.88999938964844,201.88999938964844,6854500,BA,0.001572855,0.001136712,0.005561233,0.004509448,0.005421846,-0.004283457,0.002111201,0.000494598,0.8604693705876685,0.9971372700067368,09:10.3
05-12-2025,53.93000030517578,54.83000183105469,53.74000168,53.95000076293945,53.95000076293945,33982200,BAC,0.000433202,0.001038756,0.001691934,0.000818229,0.00549452,-0.002046537,0.00297654,0.000585708,0.861098583,0.9978738839659652,09:11.0
05-12-2025,74.09999847,74.58000183105469,73.25,74.16999816894531,74.16999816894531,3977300,BBY,0.000500894,-0.00288536,0.002504537,0.000366474,-0.005923294,-0.007915639,0.00476606,0.000926399,0.7275558768046575,0.8636876773399899,09:11.7
05-12-2025,193.72000122070312,196.1199951171875,193.69000244140625,193.9600067138672,193.9600067138672,1784700,BDX,-0.000218767,0.000310878,0.001691934,-0.000172155,0.002222626,0.004130909,0.003429102,0.000699728,0.8617691317622218,0.864395021,09:12.3
05-12-2025,5035.609863,5199.52002,5019.350098,5197.040039,5197.040039,303800,BKNG,-4.83E-06,0.001633828,0.00130077,-4.81E-06,0.023237092,0.003542581,0.001411741,0.000214365,0.8575878898874607,0.8644440857535065,09:12.8
05-12-2025,1068.489990234375,1074,1062.8900146484375,1072.1600341796875,1072.1600341796875,544100,BLK,-0.000106555,0.001696412,0.001691934,-7.49E-05,0.001674801,0.000676744,0.003239178,0.000660241,0.862289734,0.8643733409989008,09:13.8
05-12-2025,503.8599853515625,505.7600098,500.5400085449219,504.3399963378906,504.3399963378906,3462200,BRK-B,-0.000132229,-5.37E-05,0.001691934,-9.74E-05,-0.000143055,-0.000430439,0.003705524,0.000749141,0.5959074449195939,0.7310434271348114,09:14.5
05-12-2025,107.66999816894533,109.37000274658205,107.51000213623048,108.87999725341795,108.87999725341795,14935300,C,-0.000269442,0.00088282,0.001691934,-0.000186855,0.002339929,0.002742548,0.003298238,0.00067617,0.8620004043019829,0.8643953396924826,09:15.0
05-12-2025,16.920000076293945,17.139999389648438,16.860000610351562,17.049999237060547,17.049999237060547,8209100,CAG,-0.000535789,-0.000166705,0.001691934,-0.001516651,-0.007985734,-0.005436272,0.004644036,0.000918727,0.594654345,0.7309771190388181,09:16.1
05-12-2025,604,607,597.7399902,603.1699829101562,603.1699829101562,2176800,CAT,-8.22E-05,-0.000897513,0.001691934,-6.07E-05,-0.005965662,0.003421995,0.004383614,0.000908991,0.7273845645383017,0.7309241571384135,09:16.7
05-12-2025,293.79998779296875,295.19000244140625,291.75,295,295,2780400,CB,0.000154363,0.000219128,0.001691934,0.000350583,0.006374053,-0.002663012,0.00306714,0.000593089,0.8607763663321488,0.9977759802223668,09:17.4
05-12-2025,25.93000030517578,26.040000915527344,25.65999984741211,25.87000084,25.87000084,10875100,CCL,-0.001019238,0.001589307,0.003362661,-0.004653479,0.009983039,-0.004325828,0.003335637,0.000489664,0.7259257027000074,0.8638991832613462,09:18.6
05-12-2025,338.42999267578125,341.0400085449219,336.1600036621094,337.5299987792969,337.5299987792969,1325100,CDNS,-0.000735986,4.229087790008634e-05,0.005624774,-0.000644685,-0.002908919,-0.00056646,0.003585028,0.000752043,0.5954385973253224,0.863384957,09:19.2
05-12-2025,83.72000122070312,84.90000153,83.51000213623047,84.51999664,84.51999664,2645900,CHD,-0.000535727,0.001587969,0.001691934,-0.000457017,0.001874489,-0.009126863,0.003161733,0.000634973,0.7269590099696546,0.8642846924265004,09:19.7
05-12-2025,268.4599914550781,269.0799865722656,263.8699951171875,265.44000244140625,265.44000244140625,1095700,CI,-4.24E-05,0.000182278,0.001691934,-0.000173473,-0.001925809,-0.005588035,0.003865899,0.000767911,0.5948557565002188,0.8644126702184536,09:20.8
05-12-2025,77.47000122070312,78.20999908447266,77.23999786376953,78.06999969482422,78.06999969482422,5649600,CL,-0.000667507,-0.000205643,0.001691934,-0.00046593,-0.002525294,-0.00039919,0.003836312,0.000805245,0.5954881831063676,0.7309541290249987,09:21.6
05-12-2025,104.70999908447266,106.08999633789062,104.62000274658205,104.9000015258789,104.9000015258789,1384400,CLX,-5.75E-06,-0.000331824,0.002779174,-3.89E-06,-0.004678917,-0.024667891,0.004055698,0.000775858,0.5906895192945087,0.7307670357081515,09:22.2
05-12-2025,27.229999542236328,28.07999992370605,27.209999084472656,27.309999465942383,27.309999465942383,47677500,CMCSA,-0.00064601,-0.001586651,0.002674117,-0.000486573,0.007043306,-0.002144164,0.003189154,0.000624661,0.7273234386150615,0.7305519347283511,09:23.0
05-12-2025,273.3500061035156,273.8699951171875,270.1000061035156,270.8699951171875,270.8699951171875,1968700,CME,8.443577446004547e-05,2.599604522401933e-05,0.001691934,6.354882417203278e-05,0.004882155,-0.00505691,0.003280976,0.000626984,0.8606268997495141,0.9977450859905864,09:23.7
05-12-2025,33.959999084472656,34.150001525878906,33.65999984741211,33.939998626708984,33.939998626708984,17366600,CMG,-0.002455162,-0.004667845,0.001691934,-0.002353818,-0.00058447,-0.037620064,0.004223487,0.000809848,0.5875956736103254,0.7301495000224836,09:24.9
05-12-2025,508.7600098,514.4299926757812,506.4400024414063,510.6499938964844,510.6499938964844,1063400,CMI,-0.000593196,0.000101117,0.001691934,-0.001448925,-0.001026905,-0.002485721,0.003950475,0.000768681,0.5956748674750638,0.8643196082695835,09:26.0
05-12-2025,71.56999969482422,71.87000274658203,71.04000091552734,71.08999633789062,71.08999633789062,1882700,CMS,-4.87E-05,-0.001032934,0.001691934,-3.46E-05,-0.000113694,-0.003039515,0.003887834,0.00077116,0.595282993,0.730901408,09:27.0
05-12-2025,228.55999755859372,233.00999450683597,228.55999755859372,230.67999267578125,230.67999267578125,3919200,COF,-0.000218288,0.00023706,0.002054628,-0.000148275,0.002989849,-0.005139864,0.003326076,0.000656095,0.7276462797629946,0.8643069521463548,09:27.9
05-12-2025,92.26999664,95.06999969482422,92.08000183105467,93.69000244140624,93.69000244140624,9873600,COP,-0.000117709,0.001056654,0.00332835,-8.06E-05,0.003516522,0.00294045,0.003084014,0.000623309,0.8618602920311611,0.8640832263648923,09:28.9
05-12-2025,897.25,905.8900146484376,893,894.6799926757812,894.6799926757812,2358100,COST,3.618836094543276e-05,-0.000959367,0.003174658,3.351152140673719e-05,-0.001327952,0.004304959,0.003910094,0.000793175,0.8614508186953487,0.8639181321099209,09:30.1
05-12-2025,250.8300018310547,261.8800048828125,249.5,260.57000732421875,260.57000732421875,15846200,CRM,0.000322342,0.001014183,0.005183854,0.001191646,-0.00199356,-0.017303294,0.003225627,0.000653577,0.725310183,0.9970593882581802,09:31.1
05-12-2025,77.97000122070312,78.19000244140625,77.40000153,77.97000122070312,77.97000122070312,12578800,CSCO,-0.000933642,0.000870603,0.001691934,-0.000666868,0.00583672,0.001387561,0.002866903,0.00059921,0.8612942809324249,0.8642496992528159,09:31.9
05-12-2025,36.130001068115234,36.560001373291016,36.09000015258789,36.29999923706055,36.29999923706055,10499800,CSX,-0.000240122,0.001406319,0.001833992,-0.000169674,0.010196451,-0.002008829,0.002503641,0.000478153,0.7266424104062321,0.8643507393109096,09:32.9
05-12-2025,76.73000336,76.88999938964844,74.98000336,75.62999725341797,75.62999725341797,7767600,CVS,-1.71E-05,0.000511077,0.001691934,-1.20E-05,0.000315452,-0.001317484,0.003583563,0.000719789,0.7289620404962303,0.8644404366462222,09:33.7
05-12-2025,152,152.6300048828125,149.8300018310547,150,150,12657500,CVX,0.000144092,0.001387456,0.003392811,0.000140902,0.003699824,-0.000662934,0.003037392,0.000598425,0.861701718,0.9974624505464262,09:34.3
05-12-2025,58.99000168,59.13999938964844,58.459999084472656,58.49000168,58.49000168,7138000,D,-8.79E-05,-0.000236468,0.001691934,-6.94E-05,0.002343412,-0.00217432,0.003526211,0.000696981,0.7283932886488276,0.7310263947037439,09:35.0
05-12-2025,66.75,67.75,66.30000305175781,67.09999847,67.09999847,7894500,DAL,0.000449377,0.0033492,0.004203537,0.000303758,0.01113505,-0.01950548,0.002016955,0.000320024,0.8563839449116359,0.997328703,09:35.8
05-12-2025,39.900001525878906,40.77000045776367,39.810001373291016,40.50999832,40.50999832,4490800,DD,0.000346327,0.000735892,0.001691934,0.000495109,0.00040956,-0.009566983,0.003518491,0.000686555,0.8602972753593792,0.9978482428384372,09:36.7
05-12-2025,481.3900146484375,485.4400024414063,473.6900024414063,475.1099853515625,475.1099853515625,1224400,DE,2.570802338164313e-05,0.000544417,0.001691934,2.565963230649615e-05,0.005903764,0.00696625,0.003109988,0.000620893,0.9944596049442832,0.9977828964632512,09:37.2
05-12-2025,161.08999633789062,162.10000610351562,158.52000427246094,158.6199951171875,158.6199951171875,2167300,DHI,-0.001012411,0.000377571,0.00244614,-0.001207369,0.002893168,-0.002644321,0.003275439,0.000660842,0.7281441126991293,0.8640879366900442,09:37.9
05-12-2025,228.02999877929688,228.47999572753903,225,226.25,226.25,3179600,DHR,-1.26E-05,-0.000259852,0.001691934,-8.89E-06,-0.000746315,-0.003094796,0.003811865,0.000761124,0.5953241104661513,0.7310306123069008,09:38.6
05-12-2025,189.97999572753903,191.1699981689453,189.5800018310547,191.08999633789065,191.08999633789065,770700,DOV,7.427705484230884e-05,0.000111009,0.001691934,5.9574895218350576e-05,-0.001040177,-0.020389667,0.003752179,0.000710906,0.7246624743713364,0.9977540039043644,09:39.4
05-12-2025,23.170000076293945,23.684999465942383,22.934999465942383,22.959999084472656,22.959999084472656,9023600,DOW,-0.000101944,-0.003047519,0.00771639,-7.42E-05,-0.006198712,-0.022301663,0.004330207,0.000827846,0.591337592,0.7292033730431329,09:40.1
05-12-2025,177.1999969482422,178.9600067138672,176.1699981689453,177.72000122070312,177.72000122070312,1139800,DRI,-0.000111336,0.001554919,0.001691934,-7.74E-05,0.003405923,-0.031008199,0.003049559,0.000544884,0.7216985514663441,0.8643879102978573,09:41.1
05-12-2025,131.92999267578125,132.4600067138672,131.13999938964844,131.22999572753906,131.22999572753906,1580000,DTE,1.193553330680608e-05,-0.000399745,0.001691934,8.482422379385568e-06,-0.002791847,-0.004608912,0.004017946,0.000805066,0.7283666618126976,0.8643454561560504,09:41.9
05-12-2025,117.83999633789062,118.18000030517578,116.4000015258789,116.5199966430664,116.5199966430664,3981200,DUK,6.66859317099977e-07,0.000592424,0.001691934,4.760497276379283e-07,0.001515999,-0.001898495,0.00346606,0.00069015,0.861950344,0.9977806200670448,09:42.7
05-12-2025,37.58000183105469,38.27000045776367,37.43999862670898,37.470001220703125,37.470001220703125,7667900,DVN,0.000691485,-0.000413127,0.001691934,0.000693014,-9.58E-05,-0.005731254,0.003854728,0.000742118,0.7278882184283344,0.8643679176554392,09:43.4
05-12-2025,81.87000274658203,82.70999908447266,81.44999694824219,82.47000122070312,82.47000122070312,3240000,EBAY,-1.03E-05,-6.69E-05,0.001691934,-1.03E-05,0.001542101,-0.000189722,0.003583715,0.000714015,0.728926007,0.7310563683330908,09:44.0
05-12-2025,264.7600098,265.20001220703125,259.1300048828125,259.69000244140625,259.69000244140625,1551000,ECL,-1.04E-05,0.000179769,0.001691934,-8.17E-06,0.004570544,-0.007146628,0.003259876,0.000623702,0.7269153402404018,0.8644168949528839,09:44.8
05-12-2025,96,96.91000366210938,95.95999908447266,96.59999847,96.59999847,1775800,ED,-2.27E-05,9.386741294292732e-05,0.001691934,-2.03E-05,0.000512232,-0.002428515,0.003638855,0.000725344,0.7286756136029935,0.8644065892345827,09:45.6
05-12-2025,136.33999633789062,138.08999633789062,136,137.38999938964844,137.38999938964844,1578700,EMR,-0.000607472,0.000504571,0.002428182,-0.000443126,0.002396043,-0.002682244,0.00324106,0.00066256,0.7282776244396958,0.8641712146447001,09:46.3
05-12-2025,111.80999755859376,114.25,111.80999755859376,112.16999816894533,112.16999816894533,3128100,EOG,-0.000182156,0.001530487,0.002302249,-0.000131382,0.002548703,0.000706985,0.003137726,0.000638277,0.8620887360721623,0.8642788480039272,09:47.2
05-12-2025,67.05999755859375,67.47000122070312,66.37000274658203,66.73999786376953,66.73999786376953,2980000,ES,-0.0003111,0.00089551,0.009525141,-0.000235863,0.01338341,-0.015118103,0.001765121,0.00028431,0.7235616890290288,0.8626168517743555,09:47.8
05-12-2025,338.8900146484375,341.4200134277344,336,337.6600036621094,337.6600036621094,1845400,ETN,-0.001527004,-0.002079391,0.005999366,-0.00312638,-0.003552752,-0.00331407,0.004377521,0.000837482,0.5958939219218743,0.7296283139322388,09:48.5
05-12-2025,93.93000030517578,94.81999969482422,93.62999725341795,94.22000122070312,94.22000122070312,3317400,ETR,-0.00090486,-0.000376013,0.001691934,-0.000749856,-0.000831893,-0.006312289,0.003693817,0.00076023,0.5946830081991884,0.7309044675263581,09:49.1
05-12-2025,44.130001068115234,44.220001220703125,43.77000045776367,43.810001373291016,43.810001373291016,7618900,EXC,-0.000354287,0.000273344,0.001691934,-0.000253621,-0.001347716,-0.00210328,0.003706667,0.000760887,0.5956017727709284,0.8643698251437655,09:49.7
05-12-2025,13.149999618530272,13.279999732971191,13,13.029999732971191,13.029999732971191,54079800,F,7.844150983471465e-05,0.00334891,0.001691934,7.88993423308515e-05,-0.002186744,-0.029857699,0.003251603,0.000612695,0.7226009997759144,0.9974640399047404,09:50.7
05-12-2025,41.630001068115234,41.97999954223633,41.380001068115234,41.5,41.5,7062700,FAST,-0.000115899,0.000803948,0.002294088,-8.30E-05,0.00864784,0.006788851,0.002757576,0.00054583,0.8607772876730515,0.8643014035737154,09:51.4
05-12-2025,45.27000045776367,45.970001220703125,45.119998931884766,45.20000076293945,45.20000076293945,20180600,FCX,0.000387066,0.001568113,0.003054919,0.000446769,0.003260009,0.012970469,0.003101938,0.000641018,0.993312955,0.9975855818803304,09:52.1
05-12-2025,273.9899902,276.6000061035156,273,274.2900085449219,274.2900085449219,1034000,FDX,-1.95E-05,-3.59E-05,0.001691934,-1.43E-05,0.001914443,-0.004189269,0.003535228,0.000694678,0.728043991,0.7310590754182295,09:52.9
05-12-2025,45.04999923706055,45.310001373291016,44.810001373291016,44.90999984741211,44.90999984741211,4692800,FE,-0.000217846,-0.000522457,0.001691934,-0.000152579,0.000378814,-0.000514171,0.003725506,0.000751989,0.7291311724947123,0.7309745646470587,09:53.7
05-12-2025,341.0100098,341.5,333.9899902,337.3099975585937,337.3099975585937,1317800,GD,-6.00E-05,-0.000659174,0.001691934,-5.96E-05,-0.00178797,-3.30E-05,0.003976306,0.000803654,0.5955709333746615,0.7309658065944189,09:54.3
05-12-2025,291.6700134277344,293.2799987792969,282.1499938964844,283.94000244140625,283.94000244140625,5217500,GE,-0.000173359,0.001815237,0.003210721,-0.000172331,0.002953334,0.000246335,0.003004443,0.000607615,0.8619560936891553,0.8641040803116216,09:54.8
05-12-2025,122.29000091552734,122.52999877929688,120.37999725341795,121.22000122070312,121.22000122070312,10416800,GILD,0.000709763,-0.000553633,0.001691934,0.001289172,0.001469734,-0.002031425,0.003589867,0.000716781,0.861844311,0.8643382684926444,09:55.6
05-12-2025,45.93999862670898,46.34000015258789,45.68000030517578,45.93000030517578,45.93000030517578,5463800,GIS,-5.43E-05,-0.001143533,0.001691934,-0.000163554,-0.006326857,0.000484136,0.004493197,0.000917656,0.7277844358660988,0.7308808221388012,09:56.5
05-12-2025,75.08000183105469,77,75,76.05000305175781,76.05000305175781,8817100,GM,-0.000314532,1.5741941751912236e-05,0.001691934,-0.000262208,-0.000743742,-0.019465044,0.003683702,0.000710796,0.5915502797862577,0.8643585925444841,09:57.3
05-12-2025,319.4899902,323.1600036621094,319.1700134277344,321.2699890136719,321.2699890136719,28823600,GOOGL,-8.23E-05,-0.000541024,0.001691934,-5.62E-05,-0.002307483,-0.001859649,0.003987506,0.000806254,0.5954950904210957,0.7309831015464583,09:58.2
05-12-2025,129.02999877929688,130.44000244140625,128.39999389648438,130.24000549316406,130.24000549316406,861600,GPC,-0.000783636,0.000474574,0.001691934,-0.002851457,-0.000934027,-0.017237559,0.004165582,0.000729703,0.5923695007164076,0.8642925811072386,09:59.3
05-12-2025,837.2600098,856.2000122070312,836.5200195,854.5599975585938,854.5599975585938,2276900,GS,0.000511685,9.608460095478222e-05,0.001691934,0.00065674,0.000790481,0.003190167,0.003643551,0.000730388,0.9953998099120842,0.9977929930155004,10:00.3
05-12-2025,965.5300293,977.1400146484376,961.8099975585938,975.5399780273438,975.5399780273438,208300,GWW,-0.000137037,3.127479067188688e-05,0.001691934,-0.00010073,0.002200752,0.002114374,0.003488887,0.00070315,0.8621158033946132,0.864385068,10:01.1
05-12-2025,27.88999938964844,28.649999618530277,27.87999916,28.450000762939453,28.450000762939453,13606000,HAL,0.000734563,0.001102448,0.004880553,0.001071278,0.010710283,-0.010215536,0.002324617,0.000405839,0.8584081926042963,0.997195625,10:01.9
05-12-2025,350.6499938964844,355.6199951171875,349.5299987792969,354.6099853515625,354.6099853515625,5959200,HD,-0.000218635,0.001685683,0.004976634,-0.000160543,4.7348279622383416e-05,0.001354286,0.003145202,0.000651492,0.8623127931698482,0.8637267183312662,10:02.6
05-12-2025,273.3099975585937,274.6199951171875,271.2300109863281,272.25,272.25,1313600,HLT,-6.69E-05,0.000527242,0.001691934,-4.71E-05,0.003202208,-0.009564893,0.003301876,0.000636181,0.726620316,0.8644324211950836,10:03.7
05-12-2025,192.7700042724609,193.3600006103516,190.6499938964844,191.3300018310547,191.3300018310547,4294300,HON,-0.000341921,0.001113721,0.003329439,-0.000285421,0.001666358,-0.010765391,0.003179189,0.000626066,0.726599893,0.8640438074201146,10:04.4
05-12-2025,181.52999877929688,183.25,180.55999755859372,182.3000030517578,182.3000030517578,1084300,HSY,6.80873227696388e-05,-0.000266328,0.001691934,6.127124588251043e-05,0.00215538,-0.013226627,0.003550586,0.00067268,0.8592651413729535,0.8643701440001357,10:05.0
05-12-2025,308.5899963378906,311.8299865722656,307.17999267578125,307.94000244140625,307.94000244140625,2342700,IBM,-2.69E-05,0.001102244,0.003086959,-2.84E-05,0.003078232,-0.005521488,0.003134711,0.000612597,0.7275429821577359,0.8641546864823393,10:05.6
05-12-2025,158.6300048828125,159.1999969482422,157.30999755859375,157.82000732421875,157.82000732421875,3852100,ICE,-0.00022738,-0.00057888,0.001691934,-0.00016689,0.00232654,-0.000291466,0.003565558,0.000712756,0.7287122811273667,0.730965585,10:06.3
05-12-2025,41.15999984741211,42.83000183105469,41.150001525878906,41.40999984741211,41.40999984741211,102868100,INTC,-0.011668119,-0.009279173,0.007336549,-0.008355746,0.020115875,0.030979779,0.001080683,0.000613243,0.854489983,0.7272733737399654,10:07.0
05-12-2025,569.5,576.8800048828125,569.4299926757812,575.3400268554688,575.3400268554688,1096600,ISRG,-0.00031456,0.000476672,0.001691934,-0.000213254,0.00198277,0.002812998,0.003392108,0.000696255,0.8620102702223134,0.8643851465545284,10:07.7
05-12-2025,250.1199951171875,250.8600006103516,248.1300048828125,249.6999969482422,249.6999969482422,782700,ITW,-0.000205703,0.001045217,0.001691934,-0.000149387,0.00386957,-0.005479783,0.003133354,0.000617138,0.7274071074087833,0.8644038835940895,10:08.5
05-12-2025,202.97999572753903,203.4499969482422,200.80999755859372,201.92999267578125,201.92999267578125,7785300,JNJ,0.00029783,-0.001075463,0.001691934,0.000217373,0.002527286,-0.000554863,0.003733176,0.000722027,0.8619939499439944,0.8642331570536683,10:09.2
05-12-2025,315.6400146484375,318.4800109863281,314.67999267578125,315.0400085449219,315.0400085449219,6518100,JPM,-0.000726282,0.001100676,0.002111504,-0.000498848,0.003259131,0.003806895,0.003062078,0.000647318,0.8616927673757984,0.8642109148237154,10:10.0
05-12-2025,1224,1240,1212.3199462890625,1214.459961,1214.459961,681900,KLAC,-0.001006692,0.001116002,0.001691934,-0.000734814,0.001244748,0.001972947,0.003217354,0.00069166,0.8620764117874329,0.8642178576539745,10:10.7
05-12-2025,103.5199966430664,104.62999725341795,102.91000366210938,102.95999908447266,102.95999908447266,5447600,KMB,3.990606234793859e-06,-0.000901771,0.001691934,2.71579350252793e-06,-0.005559178,-0.017961612,0.004322712,0.000844529,0.7255879393006468,0.8642605917069506,10:11.7
05-12-2025,27.87000084,28,27.690000534057617,27.770000457763672,27.770000457763672,14290800,KMI,-8.81E-06,0.001943814,0.001691934,-6.02E-06,0.017501822,-0.004273979,0.001816436,0.000301654,0.7246475718959495,0.8643641798826924,10:12.3
05-12-2025,70.31999969482422,70.70999908447266,69.87000274658203,70,70,13974600,KO,4.656570593475351e-05,0.000231879,0.001691934,4.182875114033813e-05,0.004173852,-0.000937341,0.003305661,0.000646634,0.8615427530115083,0.9977630940698085,10:13.2
05-12-2025,63,63.93999862670898,62.66999816894531,62.709999084472656,62.709999084472656,8880600,KR,-0.000781904,0.00072377,0.001691934,-0.002877778,-0.000798192,-0.01047432,0.004130408,0.000737184,0.593910365,0.8642890072261971,10:14.0
05-12-2025,127.06999969482422,128.2100067138672,123.87999725341795,123.91000366210938,123.91000366210938,6242200,LEN,-0.000397995,0.001160388,0.004378436,-0.000571915,-0.004754922,0.004651578,0.003752089,0.000789919,0.72739785,0.8638049806544462,10:14.7
05-12-2025,279.3099975585937,280.2200012207031,275.2799987792969,278.5,278.5,710600,LHX,-0.00061319,0.000571017,0.004026629,-0.000435733,-0.001700517,0.005002883,0.003491904,0.000745711,0.7278646427583044,0.8638151491499275,10:15.4
05-12-2025,403.9599914550781,404.6099853515625,398.9299926757813,399.5700073242188,399.5700073242188,3183600,LIN,-0.000660724,0.001027178,0.005446685,-0.000458113,0.006484594,-0.001900879,0.002571779,0.00051922,0.7274908633915154,0.8635131611353419,10:16.1
05-12-2025,1023.8400268554688,1027.3900146484375,1004,1010.3099975585938,1010.3099975585938,2495300,LLY,-0.000522948,-0.00443641,0.001691934,-0.000353858,-0.015570169,-0.001020647,0.005759981,0.001209845,0.5924950466346774,0.7302004275037779,10:17.0
