date,ticker,ma_7,ma_21,signal
2020-06-16,MSFT,181.98892865862166,181.70334007626488,Crossover
2020-06-22,AAPL,85.843536376953125,85.515033540271574,Crossover
2020-06-22,GOOGL,71.666991097586489,71.545289175851011,Crossover
2020-06-23,AAPL,87.061061314174111,85.839033580961683,Crossover
2020-06-23,GOOGL,71.946065630231587,71.5866942632766,Crossover
2020-06-26,AMZN,137.14407348632812,136.97361973353796,Crossover
2020-06-30,AMZN,136.26013837541853,136.05530729747954,Crossover
2020-06-30,AMZN,136.82042367117745,136.1134498232887,Crossover
2020-06-30,AAPL,87.641238621303017,87.460447765532,Crossover
2020-06-30,GOOGL,70.120589120047427,69.820822942824591,Crossover
2020-06-30,GOOGL,69.972467694963726,69.855465116954989,Crossover
2020-06-30,MSFT,190.21497017996651,189.85695030575707,Crossover
2020-07-01,AMZN,138.23699515206474,136.45702107747397,Crossover
2020-07-13,AMZN,157.94285583496094,156.26442682175409,Crossover
2020-07-13,MSFT,203.56515938895089,202.7999369303385,Crossover
2020-07-20,AMZN,156.48670959472656,152.19499569847471,Crossover
2020-07-20,AMZN,151.45378112792969,151.38899594261534,Crossover
2020-07-20,AAPL,94.938729422433042,94.402045477004279,Crossover
2020-07-20,GOOGL,76.989713396344868,75.865584237234927,Crossover
2020-07-20,MSFT,200.01511710030695,197.70445251464844,Crossover
2020-07-21,AAPL,95.032015119280132,94.3993875412714,Crossover
2020-07-21,MSFT,200.81722150530138,197.7226707821801,Crossover
2020-07-22,AAPL,94.409914289202,94.244379316057476,Crossover
2020-07-23,GOOGL,77.301982334681924,76.907773335774735,Crossover
2020-07-23,MSFT,200.02468436104911,199.36923726399743,Crossover
2020-07-28,AMZN,151.97649710518974,151.55630711146765,Crossover
2020-07-28,AAPL,91.625301906040733,91.407073248000373,Crossover
2020-07-29,AMZN,151.20221165248327,151.13440159388952,Crossover
2020-07-29,GOOGL,75.371938432965962,75.292014712379085,Crossover
2020-07-29,MSFT,194.07108633858817,193.83741614932106,Crossover
2020-07-30,AMZN,151.93864004952567,151.3922584170387,Crossover
2020-07-30,GOOGL,76.180797031947549,75.628411429268979,Crossover
2020-08-06,GOOGL,73.590290614536826,73.588758196149556,Crossover
2020-08-07,MSFT,205.35519191196985,204.9652833484468,Crossover
2020-08-11,GOOGL,74.2238529750279,74.194671267554867,Crossover
2020-08-12,AAPL,108.9165976388114,108.61192903064546,Crossover
2020-08-12,GOOGL,74.466962541852681,74.296613420758931,Crossover
2020-08-13,AMZN,157.52064078194755,157.03254699707031,Crossover
2020-08-13,MSFT,199.95909336635046,199.11050923665366,Crossover
2020-08-27,AAPL,122.62461962018695,121.95495496477399,Crossover
2020-08-31,AAPL,123.75506046840123,122.63237980433875,Crossover
2020-08-31,AAPL,122.57876695905414,122.24190375918435,Crossover
2020-09-01,GOOGL,81.462148393903462,81.308328901018413,Crossover
2020-09-01,MSFT,217.19725690569197,217.17304484049478,Crossover
2020-09-02,GOOGL,83.071187700544087,81.743492489769352,Crossover
2020-09-03,AAPL,126.73955317905971,125.89827764601935,Crossover
2020-09-03,GOOGL,82.7876467023577,82.305898393903462,Crossover
2020-09-15,AAPL,112.33778381347656,111.1339362008231,Crossover
2020-09-15,GOOGL,75.8572278703962,75.611898876371839,Crossover
2020-09-15,MSFT,199.26036289760046,197.66597348167784,Crossover
2020-09-15,MSFT,198.337162562779,197.89517793201264,Crossover
2020-09-16,AMZN,156.69178771972656,156.50771440778459,Crossover
2020-09-16,AAPL,110.96624646868024,110.76754470098587,Crossover
2020-09-16,GOOGL,75.880354745047427,75.528805687313991,Crossover
2020-09-22,AMZN,151.63463919503349,150.57575843447731,Crossover
2020-09-22,AAPL,107.55757250104632,106.92669459751671,Crossover
2020-09-22,MSFT,195.53736659458704,194.69817533947173,Crossover
2020-09-23,AAPL,106.80440957205636,106.35186513264972,Crossover
2020-09-24,AMZN,151.0577109200614,150.57366362072173,Crossover
2020-09-25,AMZN,152.06578717912947,151.84604535784041,Crossover
2020-09-25,AAPL,106.96004704066685,106.66684177943638,Crossover
2020-09-25,GOOGL,71.2302965436663,71.142160688127788,Crossover
2020-09-25,MSFT,196.09213692801339,195.49993678501673,Crossover
2020-10-02,AAPL,112.03207615443638,111.97324988955543,Crossover
2020-10-02,MSFT,201.13553510393416,200.76616051083519,Crossover
2020-10-05,AMZN,158.90000479561942,158.60911996023995,Crossover
2020-10-05,AAPL,112.35447692871095,112.31139083135696,Crossover
2020-10-05,GOOGL,73.247301374162944,73.128174554734,Crossover
2020-10-06,AMZN,158.72114780970983,158.50216747465589,Crossover
2020-10-06,AAPL,112.37392970493862,112.26831309000652,Crossover
2020-10-06,GOOGL,73.214812142508364,73.092704772949219,Crossover
2020-10-07,AMZN,158.41692897251673,157.90597824823288,Crossover
2020-10-07,MSFT,200.11645507812497,199.71008882068452,Crossover
2020-10-08,AMZN,159.71107046944755,157.98893011183966,Crossover
2020-10-08,AAPL,111.90978240966797,111.43269747779485,Crossover
2020-10-08,GOOGL,72.801876613071983,72.72273181733631,Crossover
2020-10-08,MSFT,200.75612967354908,199.62425159272692,Crossover
2020-10-15,AAPL,117.80444880894252,117.60667128789993,Crossover
2020-10-15,GOOGL,77.523457118443076,77.154146103631888,Crossover
2020-10-15,MSFT,211.43744550432478,211.31415158226378,Crossover
2020-10-16,GOOGL,77.674562726702,77.638308570498509,Crossover
2020-10-21,GOOGL,77.518062046595986,77.176067170642668,Crossover
2020-10-23,AMZN,159.82000296456474,159.81180899483817,Crossover
2020-10-23,MSFT,206.21321323939733,205.87487139020647,Crossover
2020-10-26,AMZN,160.25771658761161,159.78766668410529,Crossover
2020-10-27,AAPL,112.98812648228235,112.51426478794643,Crossover
2020-10-30,GOOGL,78.151133946010049,77.801915849958149,Crossover
2020-11-03,MSFT,195.68391418457034,195.18625895182291,Crossover
2020-11-03,MSFT,195.122314453125,195.01503935314364,Crossover
2020-11-04,AMZN,155.174072265625,154.21800013950892,Crossover
2020-11-04,AMZN,156.55085754394531,154.28978547595796,Crossover
2020-11-04,AAPL,108.68036215645927,107.99622017996651,Crossover
2020-11-09,AMZN,161.97642517089844,161.78357151576452,Crossover
2020-11-09,AMZN,164.44706944056921,161.32961963471911,Crossover
2020-11-10,GOOGL,87.287618364606587,87.2203859601702,Crossover
2020-11-11,AAPL,115.45061819893974,114.66205051967076,Crossover
2020-11-12,AMZN,155.90129307338171,155.81790887741815,Crossover
2020-11-12,AAPL,116.35263061523438,114.70404270717076,Crossover
2020-11-12,MSFT,206.8733912876674,206.86291140601747,Crossover
2020-11-13,GOOGL,87.170628138950889,86.876731145949591,Crossover
2020-11-16,GOOGL,87.809722900390625,86.957813444591707,Crossover
2020-11-18,AMZN,156.53443036760603,156.27264549618675,Crossover
2020-11-24,AMZN,155.6219983782087,155.40430777413505,Crossover
2020-11-24,AMZN,155.48149762834822,155.37430754162017,Crossover
2020-11-24,GOOGL,87.0752934047154,86.717828659784232,Crossover
2020-11-24,MSFT,204.0462515694754,203.35454522995721,Crossover
2020-11-25,AMZN,156.86028398786272,155.75587899344308,Crossover
2020-11-25,AAPL,112.81975010463169,112.77891249883743,Crossover
2020-11-25,GOOGL,87.334716796875,86.773373558407741,Crossover
2020-11-25,MSFT,205.07762581961495,203.60952904110863,Crossover
2020-11-30,GOOGL,88.044745309012271,87.54176148914155,Crossover
2020-12-02,GOOGL,89.573205130440854,88.414857773553763,Crossover
2020-12-03,AMZN,159.93649945940291,159.79302106584822,Crossover
2020-12-03,MSFT,207.00303431919642,206.85380408877418,Crossover
2020-12-07,AAPL,119.95509665352958,119.79456111363002,Crossover
2020-12-07,AAPL,120.16389683314732,119.84235309419178,Crossover
2020-12-08,AAPL,121.01998029436382,120.16065361386254,Crossover
2020-12-08,MSFT,207.1856689453125,206.45232500348772,Crossover
2020-12-09,AAPL,120.10962023053851,119.99268631708054,Crossover
2020-12-09,MSFT,206.84370204380579,206.28889683314733,Crossover
2020-12-14,AMZN,156.40028381347656,156.27059500558036,Crossover
2020-12-14,MSFT,204.76723589215959,204.72556631905692,Crossover
2020-12-15,AAPL,122.90752737862725,120.56201716831752,Crossover
2020-12-22,AAPL,125.23633357456752,124.76351565406434,Crossover
2020-12-24,GOOGL,85.8048346383231,85.789984930129279,Crossover
2020-12-24,MSFT,213.11300005231584,213.02510288783483,Crossover
2020-12-28,AMZN,162.60842895507812,160.5913841610863,Crossover
2020-12-28,MSFT,214.74453299386161,214.18695286342077,Crossover
2020-12-29,AMZN,163.67492893763952,160.86714608328683,Crossover
2020-12-30,AAPL,130.9365452357701,130.46187991187685,Crossover
2020-12-30,GOOGL,86.980796813964844,86.817448570614772,Crossover
2020-12-30,MSFT,214.80496651785714,214.54906354631697,Crossover
2020-12-31,AMZN,163.87935311453683,163.48492940266928,Crossover
2021-01-07,AAPL,126.36524527413503,126.31837281726655,Crossover
2021-01-07,GOOGL,87.379195077078677,86.474154881068642,Crossover
2021-01-08,AMZN,158.84156799316406,158.79852585565476,Crossover
2021-01-08,AAPL,127.12388283865791,126.28867630731492,Crossover
2021-01-08,GOOGL,87.910886492048,86.581012907482332,Crossover
2021-01-08,MSFT,209.20311410086495,208.30175417945497,Crossover
2021-01-12,MSFT,209.02184404645647,208.43496050153459,Crossover
2021-01-13,AMZN,157.65078299386161,157.33406866164435,Crossover
2021-01-13,AMZN,157.32892717633928,157.32518804640998,Crossover
2021-01-13,AAPL,126.95683288574219,126.88120487758091,Crossover
2021-01-14,AMZN,157.74564034598214,157.11997404552642,Crossover
2021-01-14,AAPL,126.97214181082589,126.7879402523949,Crossover
2021-01-19,GOOGL,87.402459280831479,86.644523620605469,Crossover
2021-01-19,MSFT,206.51001848493303,206.26006789434524,Crossover
2021-01-20,AMZN,156.93878173828125,156.79816400437127,Crossover
2021-01-20,AAPL,125.72630419049945,125.60520244780044,Crossover
2021-01-20,GOOGL,88.887221200125552,87.093048822312127,Crossover
2021-01-20,MSFT,210.24137224469865,207.12618655250185,Crossover
2021-01-27,GOOGL,94.015634809221538,93.908586047944567,Crossover
2021-02-01,AMZN,165.19142586844308,162.91078331356957,Crossover
2021-02-01,GOOGL,93.072861807686948,91.9155760265532,Crossover
2021-02-02,AMZN,166.43285478864397,163.03904506138392,Crossover
2021-02-02,GOOGL,94.374739510672427,92.1788791474842,Crossover
2021-02-02,MSFT,229.30875287737166,226.90770612444197,Crossover
2021-02-03,AAPL,131.26922389439173,131.07202221098402,Crossover
2021-02-04,AMZN,165.89035470145089,165.86630757649741,Crossover
2021-02-05,AMZN,167.30535670689173,167.19352286202567,Crossover
2021-02-08,AMZN,166.77292960030692,166.73847598121279,Crossover
2021-02-09,AAPL,133.2274889264788,133.06557210286459,Crossover
2021-02-17,AMZN,164.29799979073661,163.88002377464659,Crossover
2021-02-18,MSFT,235.18599373953683,235.02026730492003,Crossover
2021-02-19,AMZN,165.71207101004464,164.6846422467913,Crossover
2021-02-24,GOOGL,103.14069475446429,102.95847502208892,Crossover
2021-02-25,GOOGL,102.82735770089286,102.74598875499908,Crossover
2021-03-01,AMZN,156.54686192103796,155.88881211053757,Crossover
2021-03-01,AAPL,121.97313690185547,120.86066037132626,Crossover
2021-03-01,GOOGL,102.09669494628906,101.71931493849982,Crossover
2021-03-01,GOOGL,101.75795745849609,101.69675518217541,Crossover
2021-03-01,MSFT,224.07074846540175,224.043221609933,Crossover
2021-03-02,AMZN,156.56971958705358,155.49602617536272,Crossover
2021-03-03,AAPL,121.2454343523298,120.77005077543713,Crossover
2021-03-03,GOOGL,101.38751329694476,101.35412307012649,Crossover
2021-03-03,MSFT,224.89939880371094,224.2987867082868,Crossover
2021-03-05,GOOGL,101.89571271623883,101.73140135265533,Crossover
2021-03-05,GOOGL,102.79153224400112,101.86102912539528,Crossover
2021-03-08,MSFT,221.90828813825334,221.44163731166296,Crossover
2021-03-09,AMZN,151.55821663992745,149.92654636928015,Crossover
2021-03-10,AMZN,152.31314522879464,150.0518798828125,Crossover
2021-03-10,AAPL,117.35178375244141,116.86896296909877,Crossover
2021-03-11,GOOGL,103.39459337506976,101.7270013718378,Crossover
2021-03-11,GOOGL,102.02511487688336,101.70238458542596,Crossover
2021-03-15,AMZN,154.59085954938615,154.04650297619048,Crossover
2021-03-15,GOOGL,102.18791416713169,102.12868354434059,Crossover
2021-03-16,GOOGL,103.06295013427734,102.81596374511719,Crossover
2021-03-17,AMZN,155.21971566336495,154.85945420038132,Crossover
2021-03-18,AAPL,121.27052198137555,120.69337172735307,Crossover
2021-03-18,GOOGL,102.53409903390067,102.49647703624908,Crossover
2021-03-18,MSFT,227.62211826869415,227.45602199009485,Crossover
2021-03-22,AMZN,154.26100158691406,154.24424017043341,Crossover
2021-03-22,AMZN,154.77400207519531,154.33476402646019,Crossover
2021-03-22,AAPL,119.462404523577,119.37550862630208,Crossover
2021-03-22,MSFT,225.83544921875,225.20498875209265,Crossover
2021-03-23,AAPL,120.17337908063617,119.1315456572033,Crossover
2021-03-23,GOOGL,101.1409192766462,101.02869342622303,Crossover
2021-03-23,GOOGL,101.21639796665737,100.93200283958798,Crossover
2021-03-24,AAPL,118.8978031703404,118.58460235595703,Crossover
2021-03-25,GOOGL,100.99229867117745,100.94663928803944,Crossover
2021-03-25,MSFT,226.73979840959819,226.16992696126303,Crossover
2021-03-29,AMZN,153.44792829241072,153.43559628441221,Crossover
2021-03-29,AAPL,118.22168513706752,118.19612194242931,Crossover
2021-03-29,GOOGL,101.14063916887555,101.00436365036737,Crossover
2021-03-29,GOOGL,101.29003579275948,101.01491001674107,Crossover
2021-03-29,MSFT,227.1196790422712,226.8719249906994,Crossover
2021-03-30,AMZN,153.4712132045201,153.23985799153647,Crossover
2021-03-30,GOOGL,101.44425746372768,101.02706473214286,Crossover
2021-03-30,MSFT,226.3695068359375,226.17954508463538,Crossover
2021-03-31,AAPL,118.5729773385184,118.21005866641087,Crossover
2021-03-31,AAPL,118.25931113106863,118.13756742931545,Crossover
2021-04-01,AAPL,119.00514221191406,118.3220494588216,Crossover
2021-04-01,MSFT,228.9876207624163,226.88935852050776,Crossover
2021-04-14,AMZN,168.56428309849329,168.225831531343,Crossover
2021-04-15,GOOGL,112.8649150303432,112.08815256754558,Crossover
2021-04-15,MSFT,247.88832964215962,247.58640906924293,Crossover
2021-04-16,AMZN,169.24521309988839,168.75449770972841,Crossover
2021-04-16,AAPL,131.1572984967913,130.02437627883185,Crossover
2021-04-16,GOOGL,113.44434792654855,112.20688011532738,Crossover
2021-04-20,AMZN,168.52985273088728,168.45806812104723,Crossover
2021-04-20,AAPL,130.860347202846,130.71397835867745,Crossover
2021-04-20,GOOGL,113.39874049595424,113.23959459577286,Crossover
2021-04-20,MSFT,249.5180882045201,249.19736807686942,Crossover
2021-04-22,MSFT,250.14302934919084,249.84385608491442,Crossover
2021-04-23,AAPL,130.41286141531808,130.07596333821616,Crossover
2021-04-23,GOOGL,113.19981275285993,113.09766678583054,Crossover
2021-04-23,MSFT,250.53532191685272,249.81357465471541,Crossover
2021-04-26,AMZN,168.01714651925224,167.18204679943267,Crossover
2021-04-26,AAPL,131.18796430315291,130.14520481654577,Crossover
2021-04-26,GOOGL,114.35066659109934,113.24252391996841,Crossover
2021-04-26,MSFT,251.74111938476565,250.0934593563988,Crossover
2021-04-28,AAPL,130.80601719447546,130.75070699055991,Crossover
2021-05-03,AMZN,172.82071576799666,172.52331324986048,Crossover
2021-05-03,GOOGL,117.07352992466519,116.63479541596912,Crossover
2021-05-06,GOOGL,115.58642905099052,115.58328283400763,Crossover
2021-05-06,GOOGL,115.7466070992606,115.5450933547247,Crossover
2021-05-07,AAPL,126.47478049142022,126.46954600016277,Crossover
2021-05-07,MSFT,240.55431910923548,240.04823230561755,Crossover
2021-05-10,GOOGL,115.51024300711495,115.4323973882766,Crossover
2021-05-14,AMZN,159.38985988071985,159.34945315406435,Crossover
2021-05-14,AAPL,123.89097486223491,122.5308347429548,Crossover
2021-05-14,AAPL,122.85202135358536,122.44704764229911,Crossover
2021-05-14,GOOGL,112.08863394601005,111.59643118722099,Crossover
2021-05-14,MSFT,237.69533865792411,235.34610566638764,Crossover
2021-05-14,MSFT,236.9905787876674,235.30160013834634,Crossover
2021-05-18,AAPL,122.83524649483817,122.7151623680478,Crossover
2021-05-18,MSFT,235.66498674665178,235.10430472237724,Crossover
2021-05-19,AMZN,161.60371180943079,161.44681004115515,Crossover
2021-05-19,GOOGL,112.60031018938336,112.47555578322638,Crossover
2021-05-20,AAPL,123.71500505719864,123.02889070056733,Crossover
2021-05-20,GOOGL,113.29998779296875,113.12895093645368,Crossover
2021-05-20,GOOGL,114.05442810058594,113.33162471226284,Crossover
2021-05-20,MSFT,236.18986293247767,236.08365376790366,Crossover
2021-05-21,AAPL,123.92167227608816,122.89576248895554,Crossover
2021-05-24,AMZN,161.6507851736886,161.5953100295294,Crossover
2021-05-25,AMZN,162.45035443987166,161.72392926897322,Crossover
2021-05-27,AMZN,162.50692313058036,162.25135512579055,Crossover
2021-05-27,AAPL,123.7848390851702,123.66334134056454,Crossover
2021-05-27,MSFT,241.98036411830358,241.59958539690291,Crossover
2021-06-01,GOOGL,117.89827292306083,117.6834952944801,Crossover
2021-06-02,AMZN,161.48035103934151,161.41490100678942,Crossover
2021-06-02,GOOGL,117.99574279785156,117.70175025576637,Crossover
2021-06-03,AMZN,161.25435093470983,161.22882952008928,Crossover
2021-06-03,GOOGL,117.62948390415735,117.53241766066776,Crossover
2021-06-04,AAPL,122.07419586181641,121.82469140915643,Crossover
2021-06-04,AAPL,122.40235900878906,121.88427298409599,Crossover
2021-06-04,GOOGL,117.87997109549387,117.72312418619792,Crossover
2021-06-04,MSFT,239.40311104910714,239.30332220168341,Crossover
2021-06-07,AAPL,122.73191833496094,121.94431995210194,Crossover
2021-06-07,GOOGL,118.59439740862167,117.91742560977028,Crossover
2021-06-07,MSFT,241.92240251813615,239.59535217285156,Crossover
2021-06-08,AMZN,161.78907339913505,160.66814240955171,Crossover
2021-06-08,AMZN,160.84478541782923,160.52471269880022,Crossover
2021-06-11,AAPL,123.96636635916573,123.86908576602028,Crossover
2021-06-11,AAPL,124.13952418736049,123.93658011300224,Crossover
2021-06-15,GOOGL,121.02449471609934,120.83478255498977,Crossover
2021-06-16,MSFT,249.59345136369976,249.45870971679688,Crossover
2021-06-17,MSFT,250.51368931361608,250.06806800478981,Crossover
2021-06-18,MSFT,251.56500026157929,250.25615728469123,Crossover
2021-06-21,GOOGL,120.4952861240932,120.29493350074405,Crossover
2021-06-24,AMZN,174.40899440220423,174.19490341913132,Crossover
2021-06-25,AAPL,130.4081529889788,130.33740960984002,Crossover
2021-06-29,AMZN,172.2855725969587,172.2095932733445,Crossover
2021-06-29,AAPL,131.73196847098214,130.86199587867372,Crossover
2021-06-29,GOOGL,121.65536608014789,121.57245672316779,Crossover
2021-07-01,AMZN,171.85392543247767,171.81961786179315,Crossover
2021-07-02,GOOGL,121.95451899937221,121.63583228701637,Crossover
2021-07-12,GOOGL,125.07215118408203,125.03729974655877,Crossover
2021-07-13,MSFT,269.84847586495533,268.90754045758922,Crossover
2021-07-13,MSFT,268.83854457310269,268.81095668247764,Crossover
2021-07-16,AAPL,144.55692836216517,143.69996933710007,Crossover
2021-07-16,MSFT,271.2957763671875,271.19001406715029,Crossover
2021-07-21,AMZN,179.00263977050781,178.77440606980096,Crossover
2021-07-21,AAPL,142.65355355398995,142.42174421037947,Crossover
2021-07-21,AAPL,142.44408525739397,142.13500395275298,Crossover
2021-07-21,GOOGL,125.72508566720145,125.41620708647228,Crossover
2021-07-21,GOOGL,126.1051777430943,125.46766408284505,Crossover
2021-07-21,MSFT,270.33417619977678,270.06373668852308,Crossover
2021-07-21,MSFT,270.90809849330356,270.09776524135043,Crossover
2021-07-27,AAPL,145.01915631975447,144.15428815569197,Crossover
2021-07-27,MSFT,278.11829049246649,277.22885277157741,Crossover
2021-08-02,AAPL,142.48459516252791,142.46132187616257,Crossover
2021-08-02,AAPL,142.38964625767298,142.34495544433594,Crossover
2021-08-03,GOOGL,134.48093087332589,134.36077154250373,Crossover
2021-08-03,MSFT,276.65858677455356,276.07223656063991,Crossover
2021-08-04,AMZN,167.90056501116072,167.85730852399553,Crossover
2021-08-04,GOOGL,134.41466413225447,134.22246297200522,Crossover
2021-08-04,MSFT,276.87248447963168,276.08742850167408,Crossover
2021-08-05,AMZN,168.49564034598214,167.78509376162575,Crossover
2021-08-06,AMZN,168.13414001464844,167.89049711681548,Crossover
2021-08-12,AAPL,143.64068603515625,143.12089320591517,Crossover
2021-08-12,MSFT,278.31284877232144,278.07000151134673,Crossover
2021-08-17,GOOGL,136.660648890904,136.43879554385231,Crossover
2021-08-18,AAPL,146.62652151925224,146.51325189499627,Crossover
2021-08-18,MSFT,283.01154000418524,282.51152692522317,Crossover
2021-08-20,GOOGL,135.74349539620536,135.50775291806175,Crossover
